2013-07-29 09:58:22,515 [12] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
[userEmail] NVARCHAR(255) NOT NULL,
[userDefaultPermissions] NVARCHAR(50) NULL,
[userLanguage] NVARCHAR(10) NULL,
[defaultToLiveEditing] BIT NOT NULL CONSTRAINT [DF_umbracoUser_defaultToLiveEditing] DEFAULT ('0'))
2013-07-29 10:00:27,059 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [umbracoUser] ADD CONSTRAINT [PK_user] PRIMARY KEY ([id])
2013-07-29 10:00:27,059 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoUser
2013-07-29 10:00:27,060 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoUser
2013-07-29 10:00:27,061 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser] ADD CONSTRAINT [FK_umbracoUser_umbracoUserType_id] FOREIGN KEY ([userType]) REFERENCES [umbracoUserType] ([id])
2013-07-29 10:00:27,061 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoUser_userLogin] ON [umbracoUser] ([userLogin])
2013-07-29 10:00:27,105 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoUser' was created
2013-07-29 10:00:27,150 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsTaskType] ([id] INTEGER NOT NULL IDENTITY(1,1),
[alias] NVARCHAR(255) NOT NULL)
2013-07-29 10:00:27,150 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsTaskType] ADD CONSTRAINT [PK_cmsTaskType] PRIMARY KEY ([id])
2013-07-29 10:00:27,150 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsTaskType
2013-07-29 10:00:27,151 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsTaskType
2013-07-29 10:00:27,151 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsTaskType_alias] ON [cmsTaskType] ([alias])
2013-07-29 10:00:27,198 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsTaskType' was created
2013-07-29 10:00:27,243 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsTask] ([closed] BIT NOT NULL CONSTRAINT [DF_cmsTask_closed] DEFAULT ('0'),
[id] INTEGER NOT NULL IDENTITY(1,1),
[taskTypeId] INTEGER NOT NULL,
[nodeId] INTEGER NOT NULL,
[parentUserId] INTEGER NOT NULL,
[userId] INTEGER NOT NULL,
[DateTime] DATETIME NOT NULL CONSTRAINT [DF_cmsTask_DateTime] DEFAULT (getdate()),
[Comment] NVARCHAR(500) NULL)
2013-07-29 10:00:27,243 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [PK_cmsTask] PRIMARY KEY ([id])
2013-07-29 10:00:27,243 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsTask
2013-07-29 10:00:27,243 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsTask
2013-07-29 10:00:27,244 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_cmsTaskType_id] FOREIGN KEY ([taskTypeId]) REFERENCES [cmsTaskType] ([id])
2013-07-29 10:00:27,245 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:27,246 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoUser] FOREIGN KEY ([parentUserId]) REFERENCES [umbracoUser] ([id])
2013-07-29 10:00:27,247 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoUser1] FOREIGN KEY ([userId]) REFERENCES [umbracoUser] ([id])
2013-07-29 10:00:27,291 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsTask' was created
2013-07-29 10:00:27,354 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsContentType2ContentType] ([parentContentTypeId] INTEGER NOT NULL,
[childContentTypeId] INTEGER NOT NULL)
2013-07-29 10:00:27,354 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [PK_cmsContentType2ContentType] PRIMARY KEY ([parentContentTypeId], [childContentTypeId])
2013-07-29 10:00:27,354 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsContentType2ContentType
2013-07-29 10:00:27,354 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsContentType2ContentType
2013-07-29 10:00:27,355 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [FK_cmsContentType2ContentType_umbracoNode_parent] FOREIGN KEY ([parentContentTypeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:27,356 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [FK_cmsContentType2ContentType_umbracoNode_child] FOREIGN KEY ([childContentTypeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:27,401 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsContentType2ContentType' was created
2013-07-29 10:00:27,447 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsContentTypeAllowedContentType] ([Id] INTEGER NOT NULL,
[AllowedId] INTEGER NOT NULL,
[SortOrder] INTEGER NOT NULL CONSTRAINT df_cmsContentTypeAllowedContentType_sortOrder DEFAULT ('0'))
2013-07-29 10:00:27,447 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [PK_cmsContentTypeAllowedContentType] PRIMARY KEY ([Id], [AllowedId])
2013-07-29 10:00:27,447 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsContentTypeAllowedContentType
2013-07-29 10:00:27,448 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsContentTypeAllowedContentType
2013-07-29 10:00:27,449 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [FK_cmsContentTypeAllowedContentType_cmsContentType] FOREIGN KEY ([Id]) REFERENCES [cmsContentType] ([nodeId])
2013-07-29 10:00:27,450 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [FK_cmsContentTypeAllowedContentType_cmsContentType1] FOREIGN KEY ([AllowedId]) REFERENCES [cmsContentType] ([nodeId])
2013-07-29 10:00:27,487 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsContentTypeAllowedContentType' was created
2013-07-29 10:00:27,553 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoUser2app] ([user] INTEGER NOT NULL,
[app] NVARCHAR(50) NOT NULL)
2013-07-29 10:00:27,553 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [umbracoUser2app] ADD CONSTRAINT [PK_user2app] PRIMARY KEY ([user], [app])
2013-07-29 10:00:27,553 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoUser2app
2013-07-29 10:00:27,555 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoUser2app
2013-07-29 10:00:27,556 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2app] ADD CONSTRAINT [FK_umbracoUser2app_umbracoUser_id] FOREIGN KEY ([user]) REFERENCES [umbracoUser] ([id])
2013-07-29 10:00:27,605 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoUser2app' was created
2013-07-29 10:00:27,666 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoUser2NodeNotify] ([userId] INTEGER NOT NULL,
[nodeId] INTEGER NOT NULL,
[action] NCHAR(1) NOT NULL)
2013-07-29 10:00:27,666 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [umbracoUser2NodeNotify] ADD CONSTRAINT [PK_umbracoUser2NodeNotify] PRIMARY KEY ([userId], [nodeId], [action])
2013-07-29 10:00:27,666 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoUser2NodeNotify
2013-07-29 10:00:27,666 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoUser2NodeNotify
2013-07-29 10:00:27,667 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodeNotify] ADD CONSTRAINT [FK_umbracoUser2NodeNotify_umbracoUser_id] FOREIGN KEY ([userId]) REFERENCES [umbracoUser] ([id])
2013-07-29 10:00:27,668 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodeNotify] ADD CONSTRAINT [FK_umbracoUser2NodeNotify_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:27,705 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoUser2NodeNotify' was created
2013-07-29 10:00:27,752 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoUser2NodePermission] ([userId] INTEGER NOT NULL,
[nodeId] INTEGER NOT NULL,
[permission] NVARCHAR(255) NOT NULL)
2013-07-29 10:00:27,752 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [umbracoUser2NodePermission] ADD CONSTRAINT [PK_umbracoUser2NodePermission] PRIMARY KEY ([userId], [nodeId], [permission])
2013-07-29 10:00:27,752 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoUser2NodePermission
2013-07-29 10:00:27,752 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoUser2NodePermission
2013-07-29 10:00:27,753 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodePermission] ADD CONSTRAINT [FK_umbracoUser2NodePermission_umbracoUser_id] FOREIGN KEY ([userId]) REFERENCES [umbracoUser] ([id])
2013-07-29 10:00:27,753 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodePermission] ADD CONSTRAINT [FK_umbracoUser2NodePermission_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:27,798 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoUser2NodePermission' was created
2013-07-29 10:00:27,859 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoServer] ([id] INTEGER NOT NULL IDENTITY(1,1),
[address] NVARCHAR(500) NOT NULL,
[computerName] NVARCHAR(255) NOT NULL,
[registeredDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoServer_registeredDate] DEFAULT (getdate()),
[lastNotifiedDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoServer_lastNotifiedDate] DEFAULT (getdate()),
[isActive] BIT NOT NULL)
2013-07-29 10:00:27,859 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [umbracoServer] ADD CONSTRAINT [PK_umbracoServer] PRIMARY KEY ([id])
2013-07-29 10:00:27,859 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoServer
2013-07-29 10:00:27,859 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoServer
2013-07-29 10:00:27,860 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_computerName] ON [umbracoServer] ([computerName])
2013-07-29 10:00:27,860 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoServer_isActive] ON [umbracoServer] ([isActive])
2013-07-29 10:00:27,891 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoServer' was created
2013-07-29 10:00:27,891 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Finalized database schema creation
2013-07-29 10:00:27,892 [19] INFO  Umbraco.Core.DatabaseContext - [Thread 7] Database configuration status: <p>Installation completed!</p>
2013-07-29 10:00:28,146 [19] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 8] Application shutdown. Reason: ConfigurationChange
2013-07-29 10:00:28,254 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Determining hash of code files on disk
2013-07-29 10:00:28,261 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Hash determined (took 4ms)
2013-07-29 10:00:28,265 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2013-07-29 10:00:28,273 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 17 (took 8ms)
2013-07-29 10:00:28,288 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2013-07-29 10:00:28,288 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2013-07-29 10:00:28,289 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2013-07-29 10:00:28,289 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 0ms)
2013-07-29 10:00:28,289 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2013-07-29 10:00:28,290 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 2 (took 0ms)
2013-07-29 10:00:28,290 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2013-07-29 10:00:28,291 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2013-07-29 10:00:28,291 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2013-07-29 10:00:28,291 [13] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,313 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,315 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,357 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,365 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:00:28,366 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:01:04,867 [13] INFO  Umbraco.Web.Security.WebSecurity - [Thread 6] User Id: 0 logged in
2013-07-29 10:01:04,903 [13] INFO  Umbraco.Core.PluginManager - [Thread 6] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2013-07-29 10:01:04,983 [13] INFO  Umbraco.Core.PluginManager - [Thread 6] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 17 (took 79ms)
2013-07-29 10:01:09,894 [13] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 14] Hitting Page_Load on InstallerRestService.aspx for the requested 'progress' feed
2013-07-29 10:01:10,164 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 6] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:01:11,553 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 9] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:01:11,676 [13] INFO  Umbraco.Core.ApplicationContext - [Thread 8] CurrentVersion different from configStatus: '6.1.2',''
2013-07-29 10:01:11,693 [13] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 14] Application shutdown. Reason: BinDirChangeOrDirectoryRename
2013-07-29 10:01:14,155 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Determining hash of code files on disk
2013-07-29 10:01:14,166 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Hash determined (took 7ms)
2013-07-29 10:01:14,172 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2013-07-29 10:01:14,272 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 20 (took 99ms)
2013-07-29 10:01:14,285 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2013-07-29 10:01:14,288 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 2ms)
2013-07-29 10:01:14,289 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2013-07-29 10:01:14,291 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 2ms)
2013-07-29 10:01:14,291 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2013-07-29 10:01:14,293 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 2 (took 2ms)
2013-07-29 10:01:14,294 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2013-07-29 10:01:14,297 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 2ms)
2013-07-29 10:01:14,297 [26] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
